net balance,S&P 500,SP,BofA AAA US ,BofA,MCSI REIT Index,MCSI
0.52%,,,,,,
1.73%,,,,,,
0.64%,,,,,,
2.27%,,,,,,
-0.65%,,,,,,
-0.65%,,,,,,
-1.31%,,,,,,
-0.66%,,,,,,
0.97%,,,,,,
2.02%,,,,,,
-1.29%,,,,,,
1.01%,,,,,,
1.58%,,,,,,
-1.28%,,,,,,
-0.65%,,,,,,
-0.65%,,,,,,
-1.31%,,,,,,
-0.66%,,,,,,
1.40%,,,,,,
6.15%,,,,,,
-0.87%,,,,,,
1.13%,,,,,,
-0.62%,,,,,,
-0.62%,,,,,,
0.46%,,,,,,
-0.63%,,,,,,
-0.63%,,,,,,
-0.63%,,,,,,
1.64%,,,,,,
-1.25%,,,,,,
-1.27%,,,,,,
-0.64%,,,,,,
0.51%,,,,,,
-0.64%,,,,,,
-0.65%,,,,,,
0.74%,,,,,,
2.10%,,,,,,
0.81%,,,,,,
-0.63%,,,,,,
-1.27%,,,,,,
0.45%,,,,,,
-0.64%,,,,,,
-0.64%,,,,,,
0.50%,,,,,,
-1.29%,,,,,,
-1.30%,,,,,,
-0.66%,,,,,,
-0.66%,,,,,,
0.52%,,,,,,
-0.67%,,,,,,
-0.67%,,,,,,
-1.35%,,,,,,
0.28%,,,,,,
-0.68%,,,,,,
-0.69%,,,,,,
1.91%,,,,,,
-1.36%,,,,,,
-0.69%,,,,,,
2.05%,,,,,,
0.57%,,,,,,
0.83%,,,,,,
0.99%,,,,,,
0.85%,,,,,,
-0.66%,,,,,,
0.98%,,,,,,
0.60%,,,,,,
-0.65%,,,,,,
1.81%,,,,,,
2.73%,,,,,,
-1.25%,,,,,,
-1.27%,,,,,,
1.17%,,,,,,
0.61%,,,,,,
0.58%,,,,,,
0.77%,,,,,,
-0.87%,,,,,,
1.05%,,,,,,
-1.24%,,,,,,
-1.26%,,,,,,
1.70%,,,,,,
0.36%,,,,,,
1.23%,,,,,,
-0.62%,,,,,,
0.95%,,,,,,
2.39%,,,,,,
-1.20%,,,,,,
0.37%,,,,,,
-0.61%,,,,,,
-0.85%,,,,,,
1.03%,,,,,,
1.15%,,,,,,
-1.20%,,,,,,
-0.61%,,,,,,
-0.61%,,,,,,
0.48%,,,,,,
0.34%,,,,,,
-0.61%,,,,,,
-1.23%,,,,,,
-1.25%,,,,,,
1.56%,,,,,,
0.18%,,,,,,
0.83%,,,,,,
-1.23%,,,,,,
0.49%,,,,,,
-0.62%,,,,,,
0.99%,,,,,,
-1.23%,,,,,,
-0.63%,,,,,,
1.15%,,,,,,
1.90%,,,,,,
1.23%,,,,,,
-0.60%,,,,,,
0.91%,,,,,,
1.03%,,,,,,
0.61%,,,,,,
-0.59%,,,,,,
-0.59%,,,,,,
-0.60%,,,,,,
-1.20%,,,,,,
1.50%,,,,,,
-0.60%,,,,,,
0.58%,,,,,,
1.44%,,,,,,
-1.18%,,,,,,
1.00%,,,,,,
-0.59%,,,,,,
-0.60%,,,,,,
-0.60%,,,,,,
-0.60%,,,,,,
1.74%,,,,,,
0.39%,,,,,,
0.81%,,,,,,
0.18%,,,,,,
-1.18%,,,,,,
-0.60%,,,,,,
-1.20%,,,,,,
-1.21%,,,,,,
-1.23%,,,,,,
0.49%,,,,,,
1.59%,,,,,,
-0.61%,,,,,,
-1.23%,,,,,,
0.90%,,,,,,
0.54%,,,,,,
2.08%,,,,,,
1.13%,,,,,,
-0.59%,,,,,,
0.48%,,,,,,
0.62%,,,,,,
0.73%,,,,,,
-0.59%,,,,,,
0.46%,,,,,,
-1.17%,,,,,,
1.52%,,,,,,
2.07%,,,,,,
0.45%,,,,,,
0.94%,,,,,,
1.23%,,,,,,
1.66%,,,,,,
0.43%,,,,,,
-0.55%,,,,,,
0.70%,,,,,,
-0.55%,,,,,,
1.51%,,,,,,
-0.54%,,,,,,
0.69%,,,,,,
-0.54%,,,,,,
0.44%,,,,,,
-1.08%,,,,,,
-1.09%,,,,,,
0.82%,,,,,,
-1.09%,,,,,,
1.26%,,,,,,
-1.09%,,,,,,
-1.11%,,,,,,
1.43%,,,,,,
0.74%,,,,,,
-1.09%,,,,,,
-0.55%,,,,,,
-0.56%,,,,,,
1.38%,,,,,,
-0.55%,,,,,,
-0.55%,,,,,,
0.31%,,,,,,
-0.56%,,,,,,
-0.56%,,,,,,
-1.12%,,,,,,
-0.57%,,,,,,
1.08%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
1.28%,,,,,,
-0.56%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
-0.58%,,,,,,
-0.58%,,,,,,
0.77%,,,,,,
0.49%,,,,,,
-0.58%,,,,,,
0.59%,,,,,,
0.77%,,,,,,
0.50%,,,,,,
-0.57%,,,,,,
0.86%,,,,,,
0.55%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
1.91%,,,,,,
-0.56%,,,,,,
-1.13%,,,,,,
0.52%,,,,,,
-0.57%,,,,,,
0.74%,,,,,,
0.81%,,,,,,
0.55%,,,,,,
0.34%,,,,,,
0.53%,,,,,,
-0.55%,,,,,,
-1.11%,,,,,,
-0.56%,,,,,,
0.81%,,,,,,
0.53%,,,,,,
-0.56%,,,,,,
0.89%,,,,,,
-0.56%,,,,,,
-0.56%,,,,,,
0.44%,,,,,,
-1.12%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
-1.15%,,,,,,
0.38%,,,,,,
-0.58%,,,,,,
1.02%,,,,,,
1.18%,,,,,,
0.55%,,,,,,
1.07%,,,,,,
0.33%,,,,,,
-0.56%,,,,,,
0.41%,,,,,,
0.53%,,,,,,
0.75%,,,,,,
-0.55%,,,,,,
-1.11%,,,,,,
-1.12%,,,,,,
-0.57%,,,,,,
0.63%,,,,,,
0.70%,,,,,,
-0.56%,,,,,,
0.84%,,,,,,
-0.56%,,,,,,
-1.13%,,,,,,
0.80%,,,,,,
1.20%,,,,,,
0.46%,,,,,,
-0.56%,,,,,,
0.93%,,,,,,
-0.56%,,,,,,
0.57%,,,,,,
-0.56%,,,,,,
0.66%,,,,,,
-0.56%,,,,,,
-0.56%,,,,,,
0.37%,,,,,,
1.82%,,,,,,
1.35%,,,,,,
1.34%,,,,,,
-0.75%,,,,,,
-0.54%,,,,,,
-1.08%,,,,,,
-0.55%,,,,,,
-0.55%,,,,,,
0.43%,,,,,,
-0.55%,,,,,,
-0.55%,,,,,,
1.00%,,,,,,
0.58%,,,,,,
0.28%,,,,,,
0.70%,,,,,,
-1.09%,,,,,,
-1.10%,,,,,,
1.16%,,,,,,
-1.10%,,,,,,
0.58%,,,,,,
1.21%,,,,,,
-0.55%,,,,,,
1.49%,,,,,,
1.86%,,,,,,
-1.06%,,,,,,
-1.07%,,,,,,
0.74%,,,,,,
-0.54%,,,,,,
0.42%,,,,,,
-1.08%,,,,,,
0.64%,,,,,,
-0.54%,,,,,,
-0.54%,,,,,,
1.30%,,,,,,
-1.08%,,,,,,
-0.55%,,,,,,
-0.55%,,,,,,
0.68%,,,,,,
-0.55%,,,,,,
0.63%,,,,,,
-0.55%,,,,,,
0.51%,,,,,,
-1.10%,,,,,,
2.00%,,,,,,
-0.76%,,,,,,
0.50%,,,,,,
0.80%,,,,,,
0.54%,,,,,,
1.59%,,,,,,
1.01%,,,,,,
1.50%,,,,,,
0.61%,,,,,,
-1.03%,,,,,,
-1.04%,,,,,,
-0.52%,,,,,,
-1.05%,,,,,,
0.44%,,,,,,
0.79%,,,,,,
-1.05%,,,,,,
0.46%,,,,,,
0.41%,,,,,,
0.91%,,,,,,
0.30%,,,,,,
-0.52%,,,,,,
-1.05%,,,,,,
-0.53%,,,,,,
0.80%,,,,,,
-0.53%,,,,,,
0.83%,,,,,,
-1.05%,,,,,,
0.66%,,,,,,
-0.53%,,,,,,
-0.74%,,,,,,
0.66%,,,,,,
-0.53%,,,,,,
-0.53%,,,,,,
0.92%,,,,,,
-0.53%,,,,,,
0.37%,,,,,,
-0.53%,,,,,,
0.67%,,,,,,
-1.06%,,,,,,
2.09%,,,,,,
1.20%,,,,,,
0.90%,,,,,,
1.72%,,,,,,
-0.51%,,,,,,
-1.02%,,,,,,
1.62%,,,,,,
-0.51%,,,,,,
0.53%,,,,,,
-0.51%,,,,,,
1.14%,,,,,,
-1.01%,,,,,,
-0.51%,,,,,,
1.76%,,,,,,
1.81%,,,,,,
1.27%,,,,,,
-0.97%,,,,,,
0.70%,,,,,,
-0.98%,,,,,,
0.73%,,,,,,
0.58%,,,,,,
0.82%,,,,,,
-0.97%,,,,,,
1.16%,,,,,,
-0.96%,,,,,,
-0.97%,,,,,,
0.35%,,,,,,
-0.49%,,,,,,
-0.49%,,,,,,
0.47%,,,,,,
-0.49%,,,,,,
-0.99%,,,,,,
-1.00%,,,,,,
-0.50%,,,,,,
1.06%,,,,,,
0.44%,,,,,,
0.48%,,,,,,
-0.50%,,,,,,
-1.00%,,,,,,
0.48%,,,,,,
-0.50%,,,,,,
0.65%,,,,,,
0.53%,,,,,,
0.37%,,,,,,
-0.50%,,,,,,
0.90%,,,,,,
-0.50%,,,,,,
0.52%,,,,,,
0.43%,,,,,,
0.66%,,,,,,
-0.98%,,,,,,
0.56%,,,,,,
-0.49%,,,,,,
0.27%,,,,,,
0.31%,,,,,,
-0.49%,,,,,,
0.75%,,,,,,
0.47%,,,,,,
0.67%,,,,,,
-0.48%,,,,,,
-0.97%,,,,,,
-0.49%,,,,,,
0.39%,,,,,,
-0.49%,,,,,,
-0.49%,,,,,,
1.61%,,,,,,
0.34%,,,,,,
1.30%,,,,,,
1.24%,,,,,,
-0.48%,,,,,,
0.37%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
0.69%,,,,,,
0.80%,,,,,,
-0.95%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
0.55%,,,,,,
-0.48%,,,,,,
-0.97%,,,,,,
1.68%,,,,,,
1.38%,,,,,,
-0.95%,,,,,,
0.25%,,,,,,
-0.96%,,,,,,
1.24%,,,,,,
-0.95%,,,,,,
-0.96%,,,,,,
-0.97%,,,,,,
1.40%,,,,,,
0.26%,,,,,,
0.67%,,,,,,
0.73%,,,,,,
-0.48%,,,,,,
1.14%,,,,,,
0.30%,,,,,,
-0.47%,,,,,,
0.63%,,,,,,
-0.94%,,,,,,
-0.95%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
-0.97%,,,,,,
0.56%,,,,,,
0.64%,,,,,,
0.46%,,,,,,
1.28%,,,,,,
-0.95%,,,,,,
0.59%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
0.24%,,,,,,
0.27%,,,,,,
0.91%,,,,,,
0.50%,,,,,,
0.27%,,,,,,
0.45%,,,,,,
-0.94%,,,,,,
0.52%,,,,,,
1.26%,,,,,,
0.39%,,,,,,
-0.93%,,,,,,
-0.47%,,,,,,
0.65%,,,,,,
-0.47%,,,,,,
1.25%,,,,,,
0.41%,,,,,,
-0.46%,,,,,,
-0.46%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
0.63%,,,,,,
-0.93%,,,,,,
1.44%,,,,,,
0.22%,,,,,,
0.60%,,,,,,
-0.46%,,,,,,
-0.93%,,,,,,
1.68%,,,,,,
-0.92%,,,,,,
-0.93%,,,,,,
-0.94%,,,,,,
-0.47%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
-0.96%,,,,,,
1.63%,,,,,,
-0.48%,,,,,,
-0.96%,,,,,,
-0.97%,,,,,,
0.64%,,,,,,
0.63%,,,,,,
0.50%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
0.41%,,,,,,
0.74%,,,,,,
-0.96%,,,,,,
-0.97%,,,,,,
-0.49%,,,,,,
0.59%,,,,,,
-0.98%,,,,,,
0.39%,,,,,,
-0.49%,,,,,,
0.59%,,,,,,
1.36%,,,,,,
0.34%,,,,,,
0.83%,,,,,,
-0.96%,,,,,,
1.43%,,,,,,
-0.96%,,,,,,
0.47%,,,,,,
0.44%,,,,,,
0.80%,,,,,,
-0.95%,,,,,,
-0.96%,,,,,,
-0.97%,,,,,,
0.38%,,,,,,
1.80%,,,,,,
1.35%,,,,,,
1.29%,,,,,,
0.89%,,,,,,
0.48%,,,,,,
-0.92%,,,,,,
-0.93%,,,,,,
-0.94%,,,,,,
0.37%,,,,,,
0.35%,,,,,,
0.89%,,,,,,
-0.93%,,,,,,
-0.94%,,,,,,
1.34%,,,,,,
-0.65%,,,,,,
-0.94%,,,,,,
-0.48%,,,,,,
-0.67%,,,,,,
0.76%,,,,,,
0.87%,,,,,,
0.44%,,,,,,
-0.47%,,,,,,
-0.95%,,,,,,
0.48%,,,,,,
0.74%,,,,,,
-0.47%,,,,,,
0.50%,,,,,,
-0.47%,,,,,,
-0.95%,,,,,,
-0.48%,,,,,,
1.23%,,,,,,
1.04%,,,,,,
0.87%,,,,,,
-0.93%,,,,,,
-0.47%,,,,,,
0.56%,,,,,,
-0.66%,,,,,,
0.52%,,,,,,
0.41%,,,,,,
-0.94%,,,,,,
0.40%,,,,,,
0.40%,,,,,,
-0.47%,,,,,,
0.58%,,,,,,
0.65%,,,,,,
-0.47%,,,,,,
0.62%,,,,,,
0.85%,,,,,,
1.14%,,,,,,
0.45%,,,,,,
-0.91%,,,,,,
-0.92%,,,,,,
0.30%,,,,,,
0.79%,,,,,,
0.43%,,,,,,
1.00%,,,,,,
-0.45%,,,,,,
0.44%,,,,,,
-0.90%,,,,,,
-0.46%,,,,,,
-0.46%,,,,,,
0.34%,,,,,,
-0.92%,,,,,,
0.45%,,,,,,
-0.46%,,,,,,
-0.92%,,,,,,
0.63%,,,,,,
-0.46%,,,,,,
0.51%,,,,,,
-0.93%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
0.49%,,,,,,
-0.47%,,,,,,
0.37%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
0.80%,,,,,,
1.48%,,,,,,
-0.93%,,,,,,
-0.94%,,,,,,
1.20%,,,,,,
-0.47%,,,,,,
0.49%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
0.27%,,,,,,
0.91%,,,,,,
-0.93%,,,,,,
0.39%,,,,,,
-0.94%,,,,,,
0.68%,,,,,,
-0.94%,,,,,,
0.96%,,,,,,
-0.94%,,,,,,
-0.47%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
-0.48%,,,,,,
0.90%,,,,,,
-0.48%,,,,,,
1.34%,,,,,,
-0.47%,,,,,,
-0.48%,,,,,,
-0.96%,,,,,,
1.67%,,,,,,
-0.67%,,,,,,
0.42%,,,,,,
-0.48%,,,,,,
-0.67%,,,,,,
0.92%,,,,,,
0.40%,,,,,,
0.59%,,,,,,
0.43%,,,,,,
-0.47%,,,,,,
0.77%,,,,,,
-0.94%,,,,,,
-0.95%,,,,,,
0.35%,,,,,,
0.65%,,,,,,
1.36%,,,,,,
-0.66%,,,,,,
1.26%,,,,,,
-0.47%,,,,,,
0.43%,,,,,,
0.60%,,,,,,
-0.46%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
-0.94%,,,,,,
-0.47%,,,,,,
0.93%,,,,,,
-0.47%,,,,,,
0.90%,,,,,,
0.40%,,,,,,
0.22%,,,,,,
-0.93%,,,,,,
0.85%,,,,,,
0.43%,,,,,,
-0.93%,,,,,,
-0.94%,,,,,,
0.56%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
0.62%,,,,,,
0.91%,,,,,,
-0.94%,,,,,,
1.12%,,,,,,
-0.47%,,,,,,
0.26%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
1.31%,,,,,,
-0.47%,,,,,,
0.33%,,,,,,
-0.47%,,,,,,
-0.94%,,,,,,
0.34%,,,,,,
1.96%,,,,,,
-0.46%,,,,,,
1.51%,,,,,,
-0.92%,,,,,,
-0.93%,,,,,,
1.25%,,,,,,
0.37%,,,,,,
-0.46%,,,,,,
-0.92%,,,,,,
0.45%,,,,,,
-0.46%,,,,,,
-0.47%,,,,,,
0.37%,,,,,,
-0.47%,,,,,,
1.34%,,,,,,
-0.46%,,,,,,
-0.93%,,,,,,
-0.94%,,,,,,
-0.47%,,,,,,
0.75%,,,,,,
-0.95%,,,,,,
1.12%,,,,,,
-0.94%,,,,,,
-0.67%,,,,,,
0.44%,,,,,,
-0.48%,,,,,,
0.44%,,,,,,
0.92%,,,,,,
0.59%,,,,,,
0.73%,,,,,,
-0.93%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
-0.48%,,,,,,
0.57%,,,,,,
1.31%,,,,,,
-0.47%,,,,,,
-0.47%,,,,,,
-0.95%,,,,,,
-0.48%,,,,,,
1.28%,,,,,,
-0.47%,,,,,,
0.53%,,,,,,
-0.47%,,,,,,
0.54%,,,,,,
-0.47%,,,,,,
0.57%,,,,,,
1.03%,,,,,,
1.61%,,,,,,
0.96%,,,,,,
0.80%,,,,,,
0.39%,,,,,,
0.69%,,,,,,
1.20%,,,,,,
1.04%,,,,,,
-0.44%,,,,,,
-0.88%,,,,,,
1.36%,,,,,,
-0.88%,,,,,,
-0.89%,,,,,,
-0.45%,,,,,,
0.49%,,,,,,
0.36%,,,,,,
0.77%,,,,,,
-0.88%,,,,,,
0.88%,,,,,,
-0.44%,,,,,,
-0.44%,,,,,,
0.93%,,,,,,
0.71%,,,,,,
0.44%,,,,,,
-0.44%,,,,,,
-0.44%,,,,,,
0.56%,,,,,,
-0.44%,,,,,,
-0.44%,,,,,,
0.60%,,,,,,
0.42%,,,,,,
-0.44%,,,,,,
0.84%,,,,,,
-0.44%,,,,,,
-0.44%,,,,,,
-0.44%,,,,,,
0.42%,,,,,,
-0.88%,,,,,,
-0.89%,,,,,,
0.41%,,,,,,
-0.45%,,,,,,
1.29%,,,,,,
0.92%,,,,,,
0.53%,,,,,,
0.47%,,,,,,
-0.43%,,,,,,
0.64%,,,,,,
-0.43%,,,,,,
1.84%,,,,,,
0.41%,,,,,,
0.59%,,,,,,
-0.42%,,,,,,
0.45%,,,,,,
0.62%,,,,,,
0.27%,,,,,,
0.75%,,,,,,
0.49%,,,,,,
-0.41%,,,,,,
0.43%,,,,,,
-0.41%,,,,,,
-0.41%,,,,,,
-0.83%,,,,,,
-0.84%,,,,,,
0.26%,,,,,,
1.78%,,,,,,
-0.83%,,,,,,
-0.84%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
-0.43%,,,,,,
0.20%,,,,,,
0.37%,,,,,,
-0.85%,,,,,,
-0.43%,,,,,,
-0.86%,,,,,,
0.57%,,,,,,
-0.86%,,,,,,
0.36%,,,,,,
-0.43%,,,,,,
-0.44%,,,,,,
-0.44%,,,,,,
1.04%,,,,,,
0.81%,,,,,,
-0.43%,,,,,,
-0.87%,,,,,,
0.48%,,,,,,
-0.44%,,,,,,
-0.87%,,,,,,
-0.88%,,,,,,
0.32%,,,,,,
-0.89%,,,,,,
1.43%,,,,,,
-0.88%,,,,,,
0.41%,,,,,,
-0.44%,,,,,,
-0.89%,,,,,,
2.01%,,,,,,
-0.62%,,,,,,
-0.44%,,,,,,
0.40%,,,,,,
-0.44%,,,,,,
-0.45%,,,,,,
-0.45%,,,,,,
1.66%,,,,,,
-0.88%,,,,,,
-0.89%,,,,,,
-0.45%,,,,,,
1.11%,,,,,,
-0.89%,,,,,,
0.39%,,,,,,
-0.45%,,,,,,
-0.45%,,,,,,
0.33%,,,,,,
1.12%,,,,,,
0.62%,,,,,,
1.04%,,,,,,
0.60%,,,,,,
-0.87%,,,,,,
-0.88%,,,,,,
-0.44%,,,,,,
0.51%,,,,,,
0.97%,,,,,,
-0.44%,,,,,,
-0.44%,,,,,,
-0.44%,,,,,,
-0.45%,,,,,,
1.12%,,,,,,
-0.89%,,,,,,
-0.45%,,,,,,
1.28%,,,,,,
0.93%,,,,,,
-0.44%,,,,,,
-0.88%,,,,,,
0.70%,,,,,,
0.92%,,,,,,
-0.61%,,,,,,
0.57%,,,,,,
0.63%,,,,,,
-0.44%,,,,,,
-0.88%,,,,,,
1.59%,,,,,,
1.99%,,,,,,
-0.60%,,,,,,
0.82%,,,,,,
0.59%,,,,,,
0.29%,,,,,,
1.36%,,,,,,
1.31%,,,,,,
1.84%,,,,,,
-0.81%,,,,,,
-0.81%,,,,,,
0.85%,,,,,,
-0.41%,,,,,,
-0.41%,,,,,,
0.63%,,,,,,
-0.81%,,,,,,
-0.82%,,,,,,
0.69%,,,,,,
-0.41%,,,,,,
0.51%,,,,,,
-0.82%,,,,,,
-0.83%,,,,,,
0.58%,,,,,,
-0.41%,,,,,,
0.58%,,,,,,
-0.41%,,,,,,
0.59%,,,,,,
-0.58%,,,,,,
0.61%,,,,,,
-0.41%,,,,,,
0.40%,,,,,,
-0.41%,,,,,,
-0.83%,,,,,,
0.66%,,,,,,
-0.42%,,,,,,
0.55%,,,,,,
-0.83%,,,,,,
-0.84%,,,,,,
0.39%,,,,,,
0.51%,,,,,,
-0.42%,,,,,,
-0.84%,,,,,,
-0.42%,,,,,,
-0.85%,,,,,,
-0.43%,,,,,,
-0.43%,,,,,,
0.32%,,,,,,
-0.43%,,,,,,
0.40%,,,,,,
0.74%,,,,,,
0.41%,,,,,,
0.62%,,,,,,
0.75%,,,,,,
0.39%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
0.25%,,,,,,
1.05%,,,,,,
-0.58%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
0.65%,,,,,,
1.71%,,,,,,
-0.42%,,,,,,
-0.83%,,,,,,
-0.84%,,,,,,
-0.42%,,,,,,
0.43%,,,,,,
0.52%,,,,,,
-0.84%,,,,,,
-0.85%,,,,,,
0.28%,,,,,,
0.36%,,,,,,
-0.85%,,,,,,
-0.43%,,,,,,
-0.43%,,,,,,
0.45%,,,,,,
-0.86%,,,,,,
-0.44%,,,,,,
0.53%,,,,,,
1.99%,,,,,,
-0.85%,,,,,,
-0.86%,,,,,,
0.35%,,,,,,
-0.43%,,,,,,
-0.87%,,,,,,
-0.88%,,,,,,
0.36%,,,,,,
0.65%,,,,,,
-0.44%,,,,,,
1.86%,,,,,,
-0.60%,,,,,,
1.99%,,,,,,
2.09%,,,,,,
-0.58%,,,,,,
0.35%,,,,,,
0.62%,,,,,,
-0.42%,,,,,,
1.11%,,,,,,
-0.58%,,,,,,
0.56%,,,,,,
-0.41%,,,,,,
-0.41%,,,,,,
0.48%,,,,,,
-0.83%,,,,,,
0.55%,,,,,,
0.54%,,,,,,
-0.41%,,,,,,
-0.83%,,,,,,
0.58%,,,,,,
-0.42%,,,,,,
0.55%,,,,,,
0.40%,,,,,,
-0.83%,,,,,,
0.77%,,,,,,
-0.41%,,,,,,
-0.42%,,,,,,
0.40%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
0.92%,,,,,,
-0.42%,,,,,,
-0.83%,,,,,,
0.39%,,,,,,
-0.42%,,,,,,
1.12%,,,,,,
1.02%,,,,,,
0.27%,,,,,,
0.44%,,,,,,
-0.41%,,,,,,
-0.82%,,,,,,
0.27%,,,,,,
-0.83%,,,,,,
0.38%,,,,,,
0.87%,,,,,,
-0.82%,,,,,,
-0.58%,,,,,,
0.23%,,,,,,
0.37%,,,,,,
-0.41%,,,,,,
0.62%,,,,,,
-0.41%,,,,,,
-0.42%,,,,,,
1.07%,,,,,,
-0.58%,,,,,,
-0.83%,,,,,,
-0.42%,,,,,,
0.44%,,,,,,
-0.42%,,,,,,
0.74%,,,,,,
-0.42%,,,,,,
-0.84%,,,,,,
-0.85%,,,,,,
1.24%,,,,,,
-0.84%,,,,,,
-0.85%,,,,,,
1.27%,,,,,,
0.88%,,,,,,
1.38%,,,,,,
-0.58%,,,,,,
-0.83%,,,,,,
0.33%,,,,,,
-0.42%,,,,,,
0.44%,,,,,,
0.68%,,,,,,
-0.42%,,,,,,
-0.58%,,,,,,
0.45%,,,,,,
0.43%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
-0.59%,,,,,,
0.61%,,,,,,
0.54%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
-0.42%,,,,,,
1.94%,,,,,,
1.21%,,,,,,
1.41%,,,,,,
-0.41%,,,,,,
-0.41%,,,,,,
0.33%,,,,,,
-0.81%,,,,,,
-0.41%,,,,,,
0.43%,,,,,,
-0.41%,,,,,,
0.43%,,,,,,
0.41%,,,,,,
0.57%,,,,,,
1.26%,,,,,,
-0.80%,,,,,,
-0.81%,,,,,,
0.93%,,,,,,
-0.81%,,,,,,
0.31%,,,,,,
0.39%,,,,,,
-0.81%,,,,,,
1.13%,,,,,,
0.42%,,,,,,
-0.40%,,,,,,
0.56%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
-0.81%,,,,,,
0.44%,,,,,,
0.62%,,,,,,
-0.81%,,,,,,
-0.41%,,,,,,
-0.41%,,,,,,
0.42%,,,,,,
0.97%,,,,,,
0.64%,,,,,,
1.19%,,,,,,
-0.79%,,,,,,
-0.80%,,,,,,
0.64%,,,,,,
-0.80%,,,,,,
0.63%,,,,,,
0.71%,,,,,,
-0.80%,,,,,,
0.44%,,,,,,
0.36%,,,,,,
-0.40%,,,,,,
1.03%,,,,,,
0.33%,,,,,,
-0.39%,,,,,,
-0.79%,,,,,,
-0.80%,,,,,,
-0.40%,,,,,,
0.34%,,,,,,
0.34%,,,,,,
0.26%,,,,,,
-0.40%,,,,,,
-0.80%,,,,,,
0.39%,,,,,,
-0.40%,,,,,,
-0.41%,,,,,,
0.43%,,,,,,
0.38%,,,,,,
0.37%,,,,,,
0.52%,,,,,,
0.63%,,,,,,
0.30%,,,,,,
0.45%,,,,,,
0.40%,,,,,,
-0.39%,,,,,,
-0.40%,,,,,,
0.30%,,,,,,
-0.40%,,,,,,
0.57%,,,,,,
-0.39%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
-0.81%,,,,,,
0.32%,,,,,,
0.70%,,,,,,
-0.80%,,,,,,
1.07%,,,,,,
0.31%,,,,,,
1.22%,,,,,,
-0.39%,,,,,,
-0.40%,,,,,,
-0.80%,,,,,,
0.41%,,,,,,
0.35%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
0.46%,,,,,,
0.25%,,,,,,
0.32%,,,,,,
-0.40%,,,,,,
-0.80%,,,,,,
1.34%,,,,,,
0.27%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
0.74%,,,,,,
0.31%,,,,,,
-0.40%,,,,,,
0.27%,,,,,,
0.61%,,,,,,
-0.39%,,,,,,
-0.79%,,,,,,
-0.40%,,,,,,
0.65%,,,,,,
0.43%,,,,,,
-0.79%,,,,,,
-0.40%,,,,,,
0.22%,,,,,,
0.48%,,,,,,
0.33%,,,,,,
-0.40%,,,,,,
0.54%,,,,,,
-0.79%,,,,,,
0.31%,,,,,,
0.98%,,,,,,
-0.79%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
0.42%,,,,,,
-0.80%,,,,,,
1.11%,,,,,,
-0.80%,,,,,,
-0.81%,,,,,,
0.77%,,,,,,
0.40%,,,,,,
0.57%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
0.64%,,,,,,
-0.80%,,,,,,
0.41%,,,,,,
0.64%,,,,,,
-0.40%,,,,,,
-0.40%,,,,,,
0.29%,,,,,,
0.30%,,,,,,
0.29%,,,,,,
-0.80%,,,,,,
-0.80%,,,,,,
0.70%,,,,,,
-0.40%,,,,,,
0.29%,,,,,,
0.54%,,,,,,
-0.40%,,,,,,
0.42%,,,,,,
0.75%,,,,,,
1.30%,,,,,,
-0.78%,,,,,,
-0.55%,,,,,,
0.39%,,,,,,
-0.40%,,,,,,
